Date,PAM_shr_px,PAM_shrs,PAM_mkt_cap,SUPV_shr_px,SUPV_shrs,SUPV_mkt_cap,TEO_shr_px,TEO_shrs,TEO_mkt_cap,EDN_shr_px,EDN_shrs,EDN_mkt_cap,BBAR_shr_px,BBAR_shrs,BBAR_mkt_cap,LOMA_shr_px,LOMA_shrs,LOMA_mkt_cap,YPF_shr_px,YPF_shrs,YPF_mkt_cap,BMA_shr_px,BMA_shrs,BMA_mkt_cap,TS_shr_px,TS_shrs,TS_mkt_cap,CEPU_shr_px,CEPU_shrs,CEPU_mkt_cap,TGS_shr_px,TGS_shrs,TGS_mkt_cap,AGRO_shr_px,AGRO_shrs,AGRO_mkt_cap,CAAP_shr_px,CAAP_shrs,CAAP_mkt_cap,GGAL_shr_px,GGAL_shrs,GGAL_mkt_cap,CRESY_shr_px,CRESY_shrs,CRESY_mkt_cap,BIOX_shr_px,BIOX_shrs,BIOX_mkt_cap,VIST_shr_px,VIST_shrs,VIST_mkt_cap
15/08/2022,24.21999931335449,54.327,1315.7999026966093,1.6587733030319214,105.444,174.90769216489792,4.234535217285156,842.07,3565.7750704193118,6.900000095367432,86.628,597.7332082614898,2.36869215965271,204.24,483.7816866874695,5.695374488830566,114.636,652.8949499015807,4.650000095367432,393.002,1827.4593374795913,11.13401985168457,63.942,711.9314973564148,24.08053398132324,581.61,14005.47936887741,3.262855052947998,149.442,487.60758482265476,6.389999866485596,150.0,958.4999799728394,8.495626449584961,113.6,965.1031646728516,5.800000190734863,162.5,942.5000309944153,7.065239429473877,182.218,1287.4137983598707,4.924859046936035,68.911,339.3769617834091,12.470000267028809,45.8,571.1260122299194,8.729999542236328,95.784,836.1942761535645
08/08/2022,24.38999938964844,54.327,1325.0354968414308,1.7856206893920898,105.444,188.28298797225952,4.348725318908691,842.07,3661.931129293442,6.860000133514404,86.628,594.2680915660858,2.4983644485473637,204.24,510.2659549713136,5.4730329513549805,114.636,627.4066054115295,4.409999847412109,393.002,1733.1387600326539,11.260540008544922,63.942,720.0214492263794,25.51567268371582,581.61,14840.170389575958,3.3491740226745605,149.442,500.50726429653173,6.559999942779541,150.0,983.9999914169312,9.045565605163574,113.6,1027.576252746582,5.610000133514404,162.5,911.6250216960907,7.291109561920166,182.218,1328.5714021539686,5.157398700714111,68.911,355.40150186491013,12.25,45.8,561.05,9.130000114440918,95.784,874.507930961609
01/08/2022,24.11000061035156,54.327,1309.8240031585692,1.7661055326461792,105.444,186.22523178434372,4.186956405639648,842.07,3525.710380496979,7.0,86.628,606.396,2.3341121673583984,204.24,476.7190690612793,5.156623363494873,114.636,591.1346758975983,3.75,393.002,1473.7575,10.872539520263672,63.942,695.2119220046997,23.79164123535156,581.61,13837.45645889282,3.3491740226745605,149.442,500.50726429653173,5.880000114440918,150.0,882.0000171661377,7.945685386657715,113.6,902.6298599243164,5.329999923706055,162.5,866.1249876022339,7.056204319000244,182.218,1285.7674385995865,5.132483959197998,68.911,353.68460211229325,11.199999809265137,45.8,512.9599912643432,8.600000381469727,95.784,823.7424365386963
25/07/2022,23.950000762939453,54.327,1301.1316914482115,1.678288221359253,105.444,176.96542321300507,4.234535217285156,842.07,3565.7750704193118,6.059999942779541,86.628,524.9656750431061,2.316822290420532,204.24,473.1877845954894,5.045452117919922,114.636,578.3904489898681,3.7100000381469727,393.002,1458.0374349918366,10.931580543518066,63.942,698.9871231136322,26.149370193481445,581.61,15208.735198230745,3.357806205749512,149.442,501.7972749996186,5.980000019073486,150.0,897.000002861023,7.7750139236450195,113.6,883.2415817260742,5.28000020980835,162.5,858.0000340938568,7.0471696853637695,182.218,1284.1211657276153,4.841809749603272,68.911,333.6539516549111,10.449999809265137,45.8,478.60999126434325,8.779999732971191,95.784,840.9834944229126
18/07/2022,20.43000030517578,54.327,1109.9006265792846,1.4538660049438477,105.444,153.30144702529907,3.692134380340576,842.07,3109.0355976533892,4.630000114440918,86.628,401.08764991378786,1.9018689393997192,204.24,388.43771218299867,4.096222877502441,114.636,469.57460578536984,2.9100000858306885,393.002,1143.6358537316323,8.671038627624512,63.942,554.4435519275665,23.54934501647949,581.61,13696.534555034636,2.6327271461486816,149.442,393.4400101747513,4.710000038146973,150.0,706.5000057220459,7.130257606506348,113.6,809.997264099121,5.239999771118164,162.5,851.4999628067017,5.565457344055176,182.218,1014.1265063190459,3.878430843353272,68.911,267.26654784631734,9.760000228881836,45.8,447.00801048278805,6.090000152587891,95.784,583.3245746154786
11/07/2022,21.040000915527344,54.327,1143.040129737854,1.258716106414795,105.444,132.72406112480164,3.8634188175201416,842.07,3253.269083669186,4.210000038146973,86.628,364.70388330459593,1.910514235496521,204.24,390.2034274578095,4.130429267883301,114.636,473.49588955307007,2.970000028610229,393.002,1167.2159512438773,8.74695110321045,63.942,559.2975474414825,23.083391189575195,581.61,13425.531149768829,2.770837545394897,149.442,414.07950445890424,4.829999923706055,150.0,724.4999885559082,6.855287551879883,113.6,778.7606658935547,5.300000190734863,162.5,861.2500309944153,5.682909965515137,182.218,1035.5284880962372,3.629280805587769,68.911,250.09736959385876,10.100000381469728,45.8,462.5800174713135,6.159999847412109,95.784,590.0294253845216
04/07/2022,20.959999084472656,54.327,1138.693870262146,1.3367760181427002,105.444,140.9550104570389,4.091798305511475,842.07,3445.5805991220477,4.239999771118164,86.628,367.3027001724243,2.0574769973754883,204.24,420.21910194396975,4.019258499145508,114.636,460.7517173080444,3.1700000762939453,393.002,1245.8163699836732,9.641046524047852,63.942,616.4677968406677,24.12712860107422,581.61,14032.579265670776,2.693150043487549,149.442,402.4697287988663,5.039999961853027,150.0,755.9999942779541,7.52849006652832,113.6,855.2364715576172,5.590000152587891,162.5,908.3750247955322,6.03526782989502,182.218,1099.7344334278107,3.878430843353272,68.911,267.26654784631734,12.220000267028809,45.8,559.6760122299194,6.900000095367432,95.784,660.9096091346742
27/06/2022,21.36000061035156,54.367,1161.2791531829832,1.3660485744476318,105.623,144.28614857888223,4.481946468353272,707.435,3170.685799839497,4.300000190734863,86.628,372.5004165229797,2.117990493774414,204.24,432.5783784484863,4.438287258148193,114.646,508.8318809976578,3.319999933242798,392.961,1304.6304937670232,9.809744834899902,63.942,627.2547042331696,23.77300453186035,581.61,13826.6171657753,2.65862250328064,149.677,397.93464042353634,5.21999979019165,150.0,782.9999685287476,7.898276805877685,110.4,871.9697593688965,5.539999961853027,160.7,890.2779938697814,6.468939781188965,182.218,1178.7572690486907,4.160799980163574,58.506,243.43176363945008,12.760000228881836,41.1,524.4360094070435,7.480000019073486,95.105,711.385401813984
20/06/2022,19.729999542236328,54.367,1072.6608851127623,1.3758059740066528,105.623,145.3167543925047,4.075495719909668,707.435,2883.148314614296,4.659999847412109,86.628,403.6864667816162,2.1352803707122803,204.24,436.10966291427616,4.369874954223633,114.646,500.9886840019226,3.220000028610229,392.961,1265.3344312427043,9.632614135742188,63.942,615.928613067627,24.294872283935547,581.61,14130.140669059754,2.6499907970428467,149.677,396.64267252898213,5.130000114440918,150.0,769.5000171661377,8.201691627502441,110.4,905.4667556762696,5.75,160.7,924.025,6.45990514755249,182.218,1177.1109961767197,4.3102898597717285,58.506,252.17781853580476,12.960000038146973,41.1,532.6560015678406,7.150000095367432,95.105,680.0007590699196
13/06/2022,19.729999542236328,54.367,1072.6608851127623,1.3367760181427002,105.623,141.19429336428644,4.280160427093506,707.435,3027.935291740894,4.650000095367432,86.628,402.8202082614899,2.213083982467652,204.24,452.0002725791932,4.369874954223633,114.646,500.9886840019226,3.4200000762939453,392.961,1343.926649980545,10.121835708618164,63.942,647.2104188804626,25.35724830627441,581.61,14748.02918741226,2.65862250328064,149.677,397.93464042353634,5.099999904632568,150.0,764.9999856948853,8.56199836730957,110.4,945.2446197509767,5.610000133514404,160.7,901.5270214557647,6.730950355529785,182.218,1226.5003118839263,4.202324390411377,58.506,245.861190785408,12.149999618530272,41.1,499.3649843215942,7.28000020980835,95.105,692.3644199538231
06/06/2022,21.149999618530277,54.367,1149.8620292606356,1.6490157842636108,105.623,174.17399418127536,4.502621650695801,707.435,3185.3121474599834,4.849999904632568,86.628,420.1457917385101,2.2303736209869385,204.24,455.53150835037235,4.82310962677002,114.646,552.9502262706758,4.050000190734863,392.961,1591.4921249513627,10.92314624786377,63.942,698.4478173809051,28.982378005981445,581.61,16856.44087205887,2.89168381690979,149.677,432.8185586636066,6.139999866485596,150.0,920.9999799728394,9.680842399597168,110.4,1068.7650009155275,6.110000133514404,160.7,981.8770214557647,7.083308696746826,182.218,1290.706344103813,4.841809749603272,58.506,283.27492121028905,13.670000076293944,41.1,561.8370031356811,8.680000305175781,95.105,825.5114290237427
30/05/2022,23.559999465942383,54.367,1280.8864909648894,1.7856206893920898,105.623,188.6026140756607,4.840763568878174,707.435,3424.5255753493307,5.929999828338623,86.628,513.7040251293182,2.628037214279175,204.24,536.7503206443787,5.216484069824219,114.646,598.0490326690674,4.440000057220459,392.961,1744.7468624854089,12.240894317626951,63.942,782.7072644577025,31.815378189086918,581.61,18504.142108554843,3.3232784271240234,149.677,497.4183451366424,6.599999904632568,150.0,989.9999856948853,10.344562530517578,110.4,1142.0397033691406,6.289999961853027,160.7,1010.8029938697814,8.230731964111328,182.218,1499.787517036438,5.780272960662842,58.506,338.1806498365402,15.050000190734863,41.1,618.5550078392029,8.970000267028809,95.105,853.0918753957749
23/05/2022,23.959999084472656,54.367,1302.633270225525,1.844165563583374,105.623,194.78629932236672,4.920849800109863,707.435,3481.181378340721,5.800000190734863,86.628,502.4424165229797,2.7144863605499268,204.24,554.406694278717,5.054003715515137,114.646,579.4213099689483,4.659999847412109,392.961,1831.19820003891,13.280444145202637,63.942,849.1781595325469,31.55768203735352,581.61,18354.26344974518,3.3750698566436768,149.677,505.17033093285556,6.690000057220459,150.0,1003.5000085830688,10.66694164276123,110.4,1177.63035736084,6.420000076293945,160.7,1031.694012260437,8.4746732711792,182.218,1544.2380141277313,6.145692348480225,58.506,359.559876540184,14.4399995803833,41.1,593.4839827537537,9.640000343322754,95.105,916.8122326517106
16/05/2022,21.479999542236328,54.367,1167.8031351127624,1.7661055326461792,105.623,186.5413646746874,4.520418643951416,707.435,3197.9023633837696,5.550000190734863,86.628,480.78541652297974,2.56752347946167,204.24,524.3909954452515,4.8487653732299805,114.646,555.8915549793244,4.340000152587891,392.961,1705.45079996109,12.522943496704102,63.942,800.7420530662537,29.62539291381836,581.61,17230.424772605897,3.1333768367767334,149.677,468.9944447982311,6.230000019073486,150.0,934.500002861023,9.604988098144531,110.4,1060.3906860351562,6.119999885559082,160.7,983.4839816093444,8.194595336914062,182.218,1493.2027731018065,5.182313442230225,58.506,303.1964302511215,14.270000457763672,41.1,586.4970188140869,8.520000457763672,95.105,810.294643535614
09/05/2022,21.450000762939453,54.367,1166.1721914787292,1.6632137298583984,105.623,175.67362378883362,4.671692371368408,707.435,3304.9186927390097,5.599999904632568,86.628,485.11679173851013,2.54158878326416,204.24,519.0940930938721,4.5922160148620605,114.646,526.4791972398758,4.25,392.961,1670.08425,12.498767852783203,63.942,799.1962140426635,28.315832138061523,581.61,16468.771129817964,3.072953462600708,149.677,459.9504554216862,6.090000152587891,150.0,913.5000228881836,9.718768119812012,110.4,1072.952000427246,6.21999979019165,160.7,999.5539662837981,7.869698524475098,182.218,1434.0007257328032,5.281973838806152,58.506,309.02716141319274,13.130000114440918,41.1,539.6430047035218,8.479999542236328,95.105,806.490356464386
02/05/2022,20.46999931335449,54.367,1112.8924526691435,1.6728836297988892,105.623,176.69498763024808,4.636098861694336,707.435,3279.7385982227324,5.539999961853027,86.628,479.91911669540406,2.56752347946167,204.24,524.3909954452515,4.746145725250244,114.646,544.1266228170394,4.119999885559082,392.961,1618.9992750291824,11.60427188873291,63.942,742.0003531093597,28.08688735961914,581.61,16335.61455722809,2.9348433017730717,149.677,439.27854087948805,5.989999771118164,150.0,898.4999656677246,10.363525390625,110.4,1144.1332031250001,6.210000038146973,160.7,997.9470061302185,7.739547252655029,182.218,1410.2848212842941,5.539428234100342,58.506,324.0897882642746,13.470000267028809,41.1,553.617010974884,8.5600004196167,95.105,814.0988399076463
25/04/2022,21.56999969482422,54.367,1172.6961734085082,1.7309026718139648,105.623,182.82313290500642,4.867458343505859,707.435,3443.410393238067,5.5,86.628,476.454,2.56752347946167,204.24,524.3909954452515,4.806006908416748,114.646,550.9894680223465,4.239999771118164,392.961,1666.154550058365,11.82185173034668,63.942,755.9128433418274,27.63815689086914,581.61,16074.628429298402,3.1592724323272705,149.677,472.8704198534488,6.409999847412109,150.0,961.4999771118164,10.521567344665527,110.4,1161.5810348510743,6.440000057220459,160.7,1034.9080091953276,7.887051105499268,182.218,1437.1626783418656,6.519417762756348,58.506,381.42505562782287,14.600000381469728,41.1,600.0600156784059,8.460000038146973,95.105,804.5883036279679
18/04/2022,22.59000015258789,54.367,1228.1505382957457,1.7502422332763672,105.623,184.86583540534974,5.250092506408691,707.435,3714.0991922712324,6.179999828338623,86.628,535.3610251293183,2.653971910476685,204.24,542.0472229957581,4.925729274749756,114.646,564.7151584329605,4.639999866485596,392.961,1823.3389875340463,12.498767852783203,63.942,799.1962140426635,28.233413696289062,581.61,16420.83573989868,3.1333768367767334,149.677,468.9944447982311,6.550000190734863,150.0,982.5000286102295,11.035955429077148,110.4,1218.3694793701172,6.5,160.7,1044.55,8.034553527832031,182.218,1464.040274734497,6.926362037658691,58.506,405.2337373752594,11.899999618530272,41.1,489.08998432159416,8.600000381469727,95.105,817.9030362796784
11/04/2022,24.88999938964844,54.367,1353.1945968170166,1.866280436515808,105.623,197.1221385461092,5.668320178985596,707.435,4009.968085820675,6.559999942779541,86.628,568.2796750431061,2.826869249343872,204.24,577.3597754859925,5.558548927307129,114.646,637.2654003200531,5.179999828338623,392.961,2035.5379125437737,13.763957023620604,63.942,880.0949400043487,29.98254776000977,581.61,17438.149602699283,3.452756643295288,149.677,516.7982560985088,7.46999979019165,150.0,1120.4999685287476,12.20501708984375,110.4,1347.43388671875,6.630000114440918,160.7,1065.4410183906555,8.67662239074707,182.218,1581.0367787971495,7.682116508483887,58.506,449.4499084453583,12.600000381469728,41.1,517.8600156784058,9.010000228881836,95.105,856.896071767807
04/04/2022,24.149999618530277,54.367,1312.9630292606355,1.9242995977401731,105.623,203.25029641211032,5.855188369750977,707.435,4142.165184354782,6.730000019073486,86.628,583.006441652298,2.9651873111724854,204.24,605.6098564338685,5.225036144256592,114.646,599.0294937944412,5.139999866485596,392.961,2019.8194875340462,13.868714332580566,63.942,886.7933318538666,28.764562606811523,581.61,16729.75725774765,3.6685543060302734,149.677,549.0982028636932,7.170000076293945,150.0,1075.5000114440918,11.57840061187744,110.4,1278.2554275512693,6.340000152587891,160.7,1018.838024520874,8.936922073364258,182.218,1628.4680663642882,6.976191520690918,58.506,408.14906110954286,12.350000381469728,41.1,507.58501567840585,9.140000343322754,95.105,869.2597326517106
28/03/2022,24.06999969482422,54.327,1307.6508734207152,2.011328220367432,105.687,212.57124562597278,5.463655471801758,676.702,3697.266585079193,6.989999771118164,86.628,605.5297001724243,3.189953327178955,204.24,651.5160675430299,5.0026936531066895,115.204,576.330319612503,5.050000190734863,392.96,1984.4480749511717,14.35222625732422,63.9,917.1072578430177,28.10520362854004,581.61,16346.267482395173,3.5477077960968018,147.62,523.7126248598099,7.070000171661377,150.0,1060.5000257492065,11.540989875793455,112.6,1299.515460014343,6.0,160.6,963.5999999999999,9.63105297088623,182.256,1755.3171902618408,6.9595818519592285,63.698,443.31144480609896,13.75,42.4,583.0,9.1899995803833,95.095,873.92301009655
21/03/2022,22.90999984741211,54.327,1244.6315617103576,1.914629817008972,105.687,202.3514814702272,5.072123527526856,676.702,3432.3161353244786,6.559999942779541,86.628,568.2796750431061,3.112149477005005,204.24,635.6254091835023,4.874419689178467,115.204,561.552645872116,4.789999961853027,392.96,1882.2783850097655,13.68337059020996,63.9,874.3673807144164,28.6546688079834,581.61,16665.841925411223,3.2973825931549072,147.62,486.7596184015274,6.659999847412109,150.0,998.9999771118164,11.484874725341797,112.6,1293.1968940734862,5.769999980926514,160.6,926.6619969367981,9.283987045288086,182.256,1692.0623429260254,7.042631149291992,63.698,448.60151894760133,13.859999656677246,42.4,587.6639854431152,9.220000267028809,95.095,876.7759253931046
14/03/2022,21.450000762939453,54.327,1165.3141914482117,1.846940755844116,105.687,195.19762766289708,4.671692371368408,676.702,3161.3435710897447,6.25,86.628,541.425,2.97383189201355,204.24,607.3754256248475,5.011245727539063,115.204,577.3155527954102,4.380000114440918,392.96,1721.1648449707031,12.966160774230955,63.9,828.537673473358,25.907339096069336,581.61,15067.967491664887,3.2973825931549072,147.62,486.7596184015274,5.820000171661377,150.0,873.0000257492065,10.680559158325195,112.6,1202.630961227417,5.550000190734863,160.6,891.330030632019,8.902215957641602,182.256,1622.4822715759278,6.444672107696533,63.698,410.5127239160538,13.989999771118164,42.4,593.1759902954101,7.920000076293945,95.095,753.1524072551728
07/03/2022,22.850000381469727,54.327,1241.3719707241057,1.8856202363967896,105.687,199.2855459240675,4.627200126647949,676.702,3131.2355801029207,7.0,86.628,606.396,2.8441591262817383,204.24,580.8910599517823,4.900074481964111,115.204,564.5081806201935,4.659999847412109,392.96,1831.1935400390623,12.514884948730469,63.9,799.7011482238769,25.96228408813477,581.61,15099.924048500063,3.418229103088379,147.62,504.5989801979065,6.380000114440918,150.0,957.0000171661377,11.391350746154783,112.6,1282.6660940170286,5.5,160.6,883.3,8.798096656799316,182.256,1603.5059042816163,6.502806663513184,63.698,414.2157788524628,14.890000343322754,42.4,631.3360145568847,8.420000076293945,95.095,800.6999072551728
28/02/2022,23.93000030517578,54.327,1300.0451265792847,1.837270975112915,105.687,194.17565754675866,4.369144916534424,676.702,2956.6091033086777,6.880000114440918,86.628,596.0006499137878,2.6193926334381104,204.24,534.9847514533997,4.575113296508789,115.204,527.0713522109985,4.340000152587891,392.96,1705.4464599609373,11.684856414794922,63.9,746.6623249053955,23.73694610595703,581.61,13805.64522468567,3.288750648498535,147.62,485.4853707313538,6.380000114440918,150.0,957.0000171661377,9.820128440856934,112.6,1105.7464624404906,5.550000190734863,160.6,891.330030632019,8.320881843566895,182.256,1516.5306412811278,7.192121505737305,63.698,458.1237556724548,13.890000343322754,42.4,588.9360145568847,8.130000114440918,95.095,773.122360882759
21/02/2022,21.600000381469727,54.327,1173.463220724106,1.8952901363372805,105.687,200.30752863907816,4.751779079437256,676.702,3215.5384066133497,6.789999961853027,86.628,588.2041166954041,2.991121292114258,204.24,610.9066127014161,5.045452117919922,115.204,581.2562657928466,4.380000114440918,392.96,1721.1648449707031,12.007194519042969,63.9,767.2597297668457,23.187477111816406,581.61,13486.06856300354,3.262855052947998,147.62,481.6626629161835,5.75,150.0,862.5,8.679122924804688,112.6,977.2692413330078,5.579999923706055,160.6,896.1479877471924,8.58117961883545,182.256,1563.9714726104737,5.315193176269531,63.698,338.5671749420166,11.300000190734863,42.4,479.12000808715817,8.0,95.095,760.76
14/02/2022,20.299999237060547,54.327,1102.8380585517882,1.8759504556655884,105.687,198.26357580792904,4.796271324157715,676.702,3245.646397600174,6.090000152587891,86.628,527.5645332183838,3.034345865249634,204.24,619.7347995185852,5.430274486541748,115.204,625.5893419475555,4.289999961853027,392.96,1685.7983850097655,11.628446578979492,63.9,743.0577363967896,23.53547477722168,581.61,13688.4674851799,3.228327512741089,147.62,476.56570743083955,5.260000228881836,150.0,789.0000343322754,7.818693161010742,112.6,880.3848499298095,5.820000171661377,160.6,934.6920275688171,8.398970603942871,182.256,1530.7627863922119,4.7919793128967285,63.698,305.2394982728958,12.270000457763672,42.4,520.2480194091796,6.900000095367432,95.095,656.1555090689659
07/02/2022,20.309999465942383,54.327,1103.3813409862519,1.7985916137695312,105.687,190.08775188446043,4.894154071807861,676.702,3311.8838487005232,5.690000057220459,86.628,492.9133249568939,2.749065399169922,204.24,561.4691171264649,5.413171291351318,115.204,623.6189854488373,4.190000057220459,392.96,1646.5024224853514,11.08852767944336,63.9,708.5569187164307,24.405460357666016,581.61,14194.459798622132,3.0038983821868896,147.62,443.43547917842864,4.860000133514404,150.0,729.0000200271606,7.594232559204102,112.6,855.1105861663818,5.710000038146973,160.6,917.0260061264038,7.834990501403809,182.256,1427.9740288238524,4.559439659118652,63.698,290.42718740653993,12.720000267028809,42.4,539.3280113220214,7.0,95.095,665.665
31/01/2022,19.229999542236328,54.327,1044.708185131073,1.8276010751724243,105.687,193.153674831748,4.520418643951416,676.702,3058.9763371992112,6.070000171661377,86.628,525.8319748706817,2.7749998569488525,204.24,566.7659707832337,5.190829753875732,115.204,598.0043509654998,4.099999904632568,392.96,1611.135962524414,11.136876106262209,63.9,711.6463831901551,24.02999496459961,581.61,13976.08537136078,2.839892625808716,147.62,419.2249494218826,4.710000038146973,150.0,706.5000057220459,7.397830486297607,112.6,832.9957127571106,5.510000228881836,160.6,884.9060367584228,8.06926155090332,182.256,1470.6713332214356,4.227240562438965,63.698,269.2667693462372,12.09000015258789,42.4,512.6160064697266,6.420000076293945,95.095,610.5099072551727
24/01/2022,19.440000534057617,54.327,1056.1169090137482,1.7985916137695312,105.687,190.08775188446043,4.511520385742188,676.702,3052.95486807251,4.710000038146973,86.628,408.01788330459595,2.8009347915649414,204.24,572.0629218292237,5.1480712890625,115.204,593.0784047851562,4.25,392.96,1670.08,11.249696731567385,63.9,718.8556211471558,22.207597732543945,581.61,12916.160917224885,2.7017822265625,147.62,398.83709228515625,4.710000038146973,150.0,706.5000057220459,7.379125118255615,112.6,830.8894883155822,5.420000076293945,160.6,870.4520122528075,8.268821716308594,182.256,1507.042370727539,4.185715198516846,63.698,266.62168671512603,12.220000267028809,42.4,518.1280113220215,6.25,95.095,594.34375
17/01/2022,18.57999992370605,54.327,1009.3956558551786,1.711562991142273,105.687,180.8899578448534,4.378043174743652,676.702,2962.6305724353792,5.010000228881836,86.628,434.0062998275757,2.54158878326416,204.24,519.0940930938721,4.908626079559326,115.204,565.4933588695526,3.829999923706055,392.96,1505.0367700195313,10.653366088867188,63.9,680.7500930786133,21.09950828552246,581.61,12271.685013942719,2.520512342453003,147.62,372.0780319929123,4.340000152587891,150.0,651.0000228881836,6.80862283706665,112.6,766.6509314537047,5.679999828338623,160.6,912.2079724311828,7.314393520355225,182.256,1333.0921054458618,4.01131010055542,63.698,255.51243078517913,13.329999923706056,42.4,565.1919967651368,5.690000057220459,95.095,541.0905554413796
10/01/2022,19.479999542236328,54.327,1058.289935131073,1.866280436515808,105.687,197.24158049404622,4.54711389541626,676.702,3077.0410672559738,5.079999923706055,86.628,440.0702333908081,2.8441591262817383,204.24,580.8910599517823,5.370413303375244,115.204,618.6930942020416,4.360000133514404,392.96,1713.3056524658202,11.829910278320312,63.9,755.931266784668,21.80465316772461,581.61,12681.804328880311,2.917579412460327,147.62,430.6930728673935,4.699999809265137,150.0,704.9999713897705,7.042435646057129,112.6,792.9782537460327,5.820000171661377,160.6,934.6920275688171,8.234114646911621,182.256,1500.7167990875244,4.1358842849731445,63.698,263.44755718421936,13.899999618530272,42.4,589.3599838256835,6.210000038146973,95.095,590.5399536275863
03/01/2022,19.15999984741211,54.327,1040.9053117103576,1.9242995977401731,105.687,203.37345158636566,4.449231147766113,676.702,3010.8036161556242,5.079999923706055,86.628,440.0702333908081,2.69719672203064,204.24,550.8754585075379,5.5243425369262695,115.204,636.4263576240539,4.03000020980835,392.96,1583.628882446289,11.273873329162598,63.9,720.4005057334899,20.53172492980957,581.61,11941.456536426544,2.6499907970428467,147.62,391.191641459465,4.409999847412109,150.0,661.4999771118164,7.014377593994141,112.6,789.8189170837402,5.800000190734863,160.6,931.4800306320191,8.138672828674316,182.256,1483.3219550628662,3.853515148162842,63.698,245.4612079076767,13.520000457763672,42.4,573.2480194091796,5.710000038146973,95.095,542.9924536275863
27/12/2021,21.11000061035156,55.586,1173.4204939270016,1.8856202363967896,105.687,199.2855459240675,4.538215637207031,705.923,3203.6307972640993,5.300000190734863,86.628,459.12841652297976,2.723130702972412,204.24,556.1722147750854,5.70392656326294,115.691,659.8929680304528,3.819999933242798,392.667,1499.9879137866496,11.298048973083496,63.9,721.9453293800353,19.103111267089844,581.61,11110.560544052125,2.7017822265625,149.293,403.3571739501953,4.440000057220459,150.0,666.0000085830688,7.182722568511963,116.0,833.1958179473877,5.769999980926514,160.6,926.6619969367981,8.234114646911621,182.256,1500.7167990875244,3.919954538345337,68.541,268.6776040127277,14.140000343322754,42.4,599.5360145568848,5.329999923706055,94.446,503.39717279434205
20/12/2021,19.729999542236328,55.586,1096.7117545547485,1.9436392784118648,105.687,205.41740441751475,4.582708358764648,705.923,3235.039232744217,5.25,86.628,454.797,2.766355276107788,204.24,565.0004015922547,5.498687744140625,115.691,636.148683807373,3.920000076293945,392.667,1539.2546699581144,11.72514820098877,63.9,749.2369700431824,18.93827247619629,581.61,11014.688654880523,2.744941711425781,149.293,409.8005829238891,4.510000228881836,150.0,676.5000343322754,6.78056526184082,116.0,786.5455703735352,5.639999866485596,160.6,905.7839785575867,8.407648086547852,182.256,1532.3443096618653,3.9448704719543457,68.541,270.3853670182228,14.479999542236328,42.4,613.9519805908203,5.099999904632568,94.446,481.67459099292756
13/12/2021,18.739999771118164,55.586,1041.6816272773742,1.7985916137695312,105.687,190.08775188446043,4.440332412719727,705.923,3134.5327777843477,5.210000038146973,86.628,451.3318833045959,2.628037214279175,204.24,536.7503206443787,5.16517448425293,115.691,597.5642012577057,3.809999942779541,392.667,1496.061247531414,11.555919647216797,63.9,738.4232654571533,18.535327911376957,581.61,10780.332066535952,2.667254686355591,149.293,398.2024538900852,4.570000171661377,150.0,685.5000257492065,6.6683349609375,116.0,773.52685546875,5.639999866485596,160.6,905.7839785575867,8.156025886535645,182.256,1486.4846539764405,3.9116506576538086,68.541,268.10844772624966,13.5,42.4,572.4,5.329999923706055,94.446,503.39717279434205
06/12/2021,18.600000381469727,55.586,1033.8996212043762,1.9726487398147583,105.687,208.48332736480236,4.502621650695801,705.923,3178.504183524132,5.489999771118164,86.628,475.5877001724243,2.688551425933838,204.24,549.109743232727,5.242138862609863,115.691,606.4682871541977,3.990000009536743,392.667,1566.7413337447642,11.451159477233888,63.9,731.7290905952455,18.718486785888672,581.61,10886.85909954071,2.865788221359253,149.293,427.84212093138694,4.639999866485596,150.0,695.9999799728394,7.173370361328125,116.0,832.1109619140625,5.800000190734863,160.6,931.4800306320191,8.30352783203125,182.256,1513.3677685546875,4.293679714202881,68.541,294.29310129117965,14.100000381469728,42.4,597.8400161743165,5.849999904632568,94.446,552.5090909929276
29/11/2021,18.479999542236328,55.586,1027.2292545547484,1.9436392784118648,105.687,205.41740441751475,4.404738426208496,705.923,3109.40616404438,5.400000095367432,86.628,467.7912082614899,2.671261787414551,204.24,545.5785074615479,5.216484069824219,115.691,603.5002585220337,3.819999933242798,392.667,1499.9879137866496,11.386689186096191,63.9,727.6094389915467,18.41628074645996,581.61,10711.093044948579,2.7017822265625,149.293,403.3571739501953,4.519999980926514,150.0,677.999997138977,7.313657760620117,116.0,848.3843002319336,5.679999828338623,160.6,912.2079724311828,7.956462860107422,182.256,1450.1130950317383,3.795380115509033,68.541,260.13914849710466,13.899999618530272,42.4,589.3599838256835,5.110000133514404,94.446,482.6190726099014
