Date,PAM,SUPV,TEO,EDN,BBAR,LOMA,YPF,BMA,TS,CEPU,TGS,AGRO,CAAP,GGAL,CRESY,BIOX,VIST
2023-09-04,38.84000015258789,2.536947250366211,5.199999809265137,12.039999961853027,4.558074951171875,5.900000095367432,12.65999984741211,21.542606353759766,30.780426025390625,5.387720584869385,10.890000343322754,11.453949928283691,13.600000381469727,15.593887329101562,6.191351413726807,11.260000228881836,24.850000381469727
2023-08-28,45.83000183105469,2.849187135696411,5.679999828338623,13.729999542236328,5.08614444732666,6.460000038146973,14.210000038146973,24.32410430908203,31.195724487304688,6.301946640014648,12.460000038146973,11.552434921264648,13.880000114440918,17.2850284576416,7.053554534912109,12.0600004196167,26.739999771118164
2023-08-21,45.77000045776367,2.8784594535827637,5.46999979019165,13.930000305175781,4.967824935913086,6.5,14.75,23.064029693603516,31.28264808654785,6.3285746574401855,12.890000343322754,11.148641586303711,14.09000015258789,16.12179183959961,7.328725337982178,11.170000076293945,26.1200008392334
2023-08-14,44.75,2.683309555053711,5.639999866485596,13.65999984741211,4.502091407775879,6.449999809265137,14.59000015258789,20.66214370727539,32.2098274230957,5.884775161743164,12.869999885559082,10.222871780395508,14.420000076293945,14.786431312561035,7.337898254394531,11.09000015258789,25.059999465942383
2023-08-07,44.75,3.063851833343506,5.579999923706055,13.630000114440918,4.8460211753845215,6.570000171661377,14.510000228881836,23.362777709960938,32.57683563232422,6.044543266296387,12.25,9.61225700378418,13.770000457763672,16.345977783203125,6.842589855194092,11.920000076293945,25.8700008392334
2023-07-31,40.31999969482422,2.9272468090057373,5.829999923706055,14.510000228881836,4.738131523132324,6.519999980926514,14.069999694824219,21.891908645629883,31.649658203125,5.520860195159912,11.539999961853027,10.60696792602539,13.600000381469727,15.936596870422363,6.6407976150512695,12.300000190734863,24.989999771118164
2023-07-24,41.18000030517578,3.1516692638397217,6.409999847412109,15.460000038146973,5.106752395629883,6.650000095367432,14.59000015258789,22.691408157348633,32.11324691772461,5.9824113845825195,12.449999809265137,10.616816520690918,13.739999771118164,16.138410568237305,7.438793659210205,12.59000015258789,25.709999084472656
2023-07-17,44.619998931884766,3.2785162925720215,5.909999847412109,16.68000030517578,5.367123603820801,6.769999980926514,15.460000038146973,22.821195602416992,32.02632522583008,6.364078521728516,13.699999809265137,10.528178215026855,14.010000228881836,17.229106903076172,7.493828296661377,13.149999618530273,26.18000030517578
2023-07-10,42.779998779296875,2.9077320098876953,5.980000019073486,15.289999961853027,4.9932942390441895,6.75,14.479999542236328,21.61597442626953,30.741792678833008,5.955782890319824,12.829999923706055,9.395586967468262,13.270000457763672,15.551749229431152,7.209485054016113,12.460000038146973,25.040000915527344
2023-07-03,41.63999938964844,2.8784594535827637,6.309999942779541,15.020000457763672,5.2692155838012695,6.71999979019165,14.369999885559082,21.72869300842285,29.138545989990234,5.929154872894287,13.739999771118164,9.454679489135742,12.180000305175781,15.847882270812988,7.383760452270508,13.149999618530273,24.049999237060547
